text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count
This is what to happen.,2019-12-19 14:59:03,,en,,,15,29,,"Hyderabad, India",711424795380822016,2016-03-20 5:31:03,FALSE,FALSE,,0,2,FALSE,,63,TRUE,Yogesh Kumar Rathi,,Yogesh_Rathi5,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207676724223365123,0,FALSE,Twitter for Android,FALSE,0
"We need more TANVEER AHMADS in HINDUSTAN 
🙏🏽",2019-12-19 14:59:04,,en,,,52446,69121,GRE Verbal  Sevak  & GITA upasak -Dharma Jagran Pramukh & RAM bhakth HONOURED to be followed by PIYUSH GOYAL OFFICE & BLOCKED BY PAPPU & Truschke too #GRE,"Hyderabad, India",162787206,2010-07-04 17:41:58,FALSE,FALSE,,6,3542,FALSE,,4993,TRUE,CHOWKIDAR krupa shanker,,krupashanker,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1060032197107695616/sd2EH_bG_normal.jpg,,1207676727792734208,0,FALSE,Twitter for Android,FALSE,0
UN itself is a parasite surviving on others. We know how many problems have been solved by them. They are a problem… https://t.co/XDdISSCYh7,2019-12-19 14:59:05,,en,,,1881,2762,Proud Kannadiga | Bharatiya |,"Bengaluru, India",145460034,2010-05-19 1:25:24,FALSE,FALSE,,2,59,FALSE,,431,FALSE,Harsha Aswath,,Harsha_a,FALSE,0099B9,http://pbs.twimg.com/profile_images/1189811772355698688/UFlc0eVC_normal.jpg,,1207676733287219200,0,FALSE,Twitter for Android,FALSE,0
Down with rent a cause professional protesters with no noble motives,2019-12-19 14:59:06,,en,,,599,456,Liability insurance - Mitigating the Litigation Impact.,"Hyderabad, India",1497635354,2013-06-10 7:37:51,FALSE,FALSE,http://www.liabilityinsurancepractice.com,0,58,FALSE,,146,TRUE,Umesh Pratapa,,UPratapa,TRUE,C0DEED,http://pbs.twimg.com/profile_images/920880509865009152/eCcYVS4G_normal.jpg,,1207676738584694788,0,FALSE,Twitter Web App,FALSE,0
@dgpup देशद्रोही दंगाइयों को प्रदर्शनकारी कहना यह भी एक खतरनाक गुनाह है ये पाप भारतीय मीडिया कर रहा है। #CAAProtest #CABBill2019 #CAASupport,2019-12-19 14:59:09,,hi,,,6531,24949,"A Motivational speaker, Devotional singer, philosopher, I am in traveling, anchoring, photography, writing,Spreading spirituality & culture.","New Delhi, India",470812688,2012-01-22 5:28:51,FALSE,FALSE,https://www.youtube.com/user/vipulgargyuvaa?sub_confirmation=1,0,2106,FALSE,,1217,FALSE,Vipul Garg Yuva,,vipulgargyuva,TRUE,0,http://pbs.twimg.com/profile_images/1144163427457175553/A1zp39uO_normal.jpg,,1207676748453859329,0,FALSE,Twitter for Android,FALSE,0
दिल्ली में पुलिस की बर्बरता के खिलाफ आवाज़ उठाने वाले अब मुंह मे दही जमा कर बैठे हैं। #Hypocrites #CAASupport,2019-12-19 14:59:10,,hi,,,633,384,Not a Urban Naxal,New Delhi,458292541,2012-01-08 11:48:31,FALSE,FALSE,,0,361,FALSE,,131,TRUE,महिपाल सिंह चौहान,,MahipalSingh42,TRUE,C0DEED,http://pbs.twimg.com/profile_images/902110724863909888/FZt7-dzh_normal.jpg,,1207676753860276227,0,FALSE,Twitter for Android,FALSE,0
"Anti-CAA protests: Bengaluru man dislocates shoulder after cops allegedly manhandle him

https://t.co/jBYy8p9TA4

#CAASupport",2019-12-19 14:59:10,,en,,,2245,4317,അതെ ചെറുത്തു നിൽപ്പ് സാധ്യമാണ്,,56758804,2009-07-14 17:37:24,FALSE,FALSE,,0,113,FALSE,,1355,FALSE,antokannan,,antokannankt,TRUE,EDECE9,http://pbs.twimg.com/profile_images/1177124464267448321/QkCf5gI9_normal.jpg,,1207676755877793792,0,FALSE,Twitter for Android,FALSE,0
#CAASupport https://t.co/SfFdeTWKc3,2019-12-19 14:59:12,,und,,,642,311,"A Simple Guy With A Knack For Digital Marketing.
#Seo | #Sem | #socialmedia | #growthhacking | #digitalmarketing","Mumbai, India",287032432,2011-04-24 5:35:03,FALSE,FALSE,http://nextotech.com,1,47,FALSE,,124,TRUE,Ankit Yadav,,ankityadav_1989,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1196851806086647808/SSUUfbAM_normal.jpg,,1207676763012251648,0,FALSE,Twitter Web App,FALSE,0
This is the Reality @INCIndia do not promote your false political agenda #CAASupport #CitizenshipAmmendmentAct… https://t.co/NiFyKJG3lo,2019-12-19 14:59:13,,en,,,12,145,"Branding ,Promotions,Creative ,Ad Maker and Film Maker",Pune,1919818578,2013-09-30 12:01:23,FALSE,FALSE,http://www.photosyntesis.com,3,222,FALSE,,369,FALSE,Mayank Saxena,,imayank_saxena,FALSE,0,http://pbs.twimg.com/profile_images/1081175016996200449/0RV3_IiK_normal.jpg,,1207676766216708097,0,FALSE,Twitter for Android,FALSE,0
"#ISupportCAA 
#CitizenshipAmmendmentAct 
#CAA_NRC 
#CAASupport 
#CitizenshipAmendmentBill2019 
#CAA_NRC",2019-12-19 14:59:14,,und,,,3777,4723,"एक भारतीय - हिन्दू

~ भोले भक्त~ भारत हमको जान से प्यारा है🇮🇳
ॐ नमःशिवाय 🚩 ':भारत माता की जय''':

सत्य और सनातन के निरन्तर खोज में ।

भक्त of National father","Varanasi, India",4840552945,2016-01-31 15:51:53,FALSE,FALSE,,3,423,FALSE,,179,TRUE,नीरज कुमार पाठक🇮🇳,,neerajplive,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1185933042591776768/aaX-12-S_normal.jpg,,1207676772696891394,0,FALSE,Twitter for Android,FALSE,0
@TajinderBagga @myogiadityanath @narendramodi Just like you gave khuli chutt to our Army against Pakistan pulwama t… https://t.co/yNvKNqrgXz,2019-12-19 14:59:15,,en,,,702,46,He says what He means and He means what He says!,,717668333127016448,2016-04-06 11:00:39,FALSE,FALSE,,0,15,FALSE,,133,TRUE,Miraj Shah,,miraj_max,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1186621532736372736/ctQOE7G__normal.jpg,,1207676775234441218,0,FALSE,Twitter for Android,FALSE,0
"Very well decision 🎯.

‘Will Seize Property Of Every Rioter And Use Its Funds To Repair Damage’: #YogiAdithyanath A… https://t.co/AWQrsTsB0Q",2019-12-19 14:59:16,,en,,,9176,18552,Nationalist - Writer #ChaitanyaWritings -  AspiringFilmmaker - ScienceExplorer - HistoryEnthusiastic - VedantaLearner - PoliticalThinker - Futurist -Sarcasm -📸,"Hyderabad, India",139081871,2010-05-01 13:53:26,FALSE,FALSE,http://www.facebook.com/ChaitanyaWritings,39,834,FALSE,,318,FALSE,Chaitanya Advaita A 🇮🇳 (చైతన్య అద్వైత),,ChaitanyaAdvait,TRUE,FA743E,http://pbs.twimg.com/profile_images/1196308372183605249/ETK4qaak_normal.jpg,,1207676780603170817,0,FALSE,Twitter for Android,FALSE,0
"पटना बाढ़ के समय पप्पू जादो ने जो भी इज़्ज़त कमाई थी, #CAB का विरोध कर उसपे खुद ही हग लिया😂

#ISupportCAA… https://t.co/KUNqGOugqI",2019-12-19 14:59:17,,hi,,,67009,52233,Follow Me Follow back 💯%🚩 #जय #श्रीराम followed by @sunariwal_MLA @Dr_SimranSingh @AlokTiwari9335 @ypssisodiya @SatishSharmaMla @PiyushGoyalOffc @MadhuMishra_,अयोध्या दिल्ली गुरुग्राम 🇮🇳,2946067253,2014-12-28 16:53:28,FALSE,FALSE,http://bjp.in,5,17363,FALSE,,12757,TRUE,प्रवीण तिवारी बीजेपी 🇮🇳🚩💯+💯,,parveentiwary11,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1121006008095203328/NxJey9wO_normal.jpg,,1207676783677624320,0,FALSE,Twitter for Android,FALSE,0
plz like my page on FB https://t.co/KXJFomTgx7  #Emergency2019  #MumbaikarsAgainstCAB #CAASupport #internetshutdown… https://t.co/PlqZtJJgMu,2019-12-19 14:59:18,,en,,,6328,15477,"Writing dreams. Dreams of writing.

Tiktok ID: @shivangipuri 
Insta: @purishivu",Global,176416189,2010-08-09 13:43:58,FALSE,FALSE,,12,601,FALSE,,827,FALSE,shivangi,,Shivupuri,FALSE,0099B9,http://pbs.twimg.com/profile_images/1145339380329897985/apKfYzb5_normal.jpg,,1207676787456724994,0,FALSE,Twitter Web App,FALSE,0
@ruchiks127 #CAASupport #IndiaWithCAB #IndiaSupportCAA #IslamSeAzaadi,2019-12-19 14:59:19,,und,,,0,13,,,1207622816444477441,2019-12-19 11:24:59,FALSE,FALSE,,0,0,FALSE,,5,TRUE,Yajnesh,,Yajnesh48847178,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207676794201088001,0,FALSE,Twitter for Android,FALSE,0
#ISupportCAA,2019-12-19 14:59:22,,und,,,826,53,Vasudhaiva Kutumbakam,,1086576357935439874,2019-01-19 10:49:26,FALSE,FALSE,,0,25,FALSE,,85,TRUE,Rashmi Ranjan Behera,,RashmiR05290350,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1086579919608397824/d387CPyr_normal.jpg,,1207676803743191046,0,FALSE,Twitter for Android,FALSE,0
I will not support till my last breath#CAASupport,2019-12-19 14:59:23,,en,,,26,33,I am indian and human,India,1907229702,2013-09-26 9:14:29,FALSE,FALSE,,0,0,FALSE,,3,TRUE,Shahfaisal,,Shahfaisal174,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1204304770707492865/1sXxl5GQ_normal.jpg,,1207676807983616000,0,FALSE,Twitter for Android,FALSE,0
@Atheist_Krishna https://t.co/vZGMgamI7y,2019-12-19 14:59:24,,und,,,300,93,"You're not following me, How dare you? 
Followers are coming, whether you like it or not.",,746263209317961728,2016-06-24 8:46:28,FALSE,FALSE,,0,12,FALSE,,45,TRUE,Pawan Bhakar,,BhakarPawan,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1151829927634690048/wFSil0bv_normal.jpg,,1207676811259400194,0,FALSE,Twitter for Android,FALSE,0
"#CAASupport #CAA_NRC #CAAProtests 

अगर इनमें से कोई भी सर्टिफिकेट आपके पास नहीं है तो आप सही में घुसपैठिए ही होंगे… https://t.co/KARH0novR5",2019-12-19 14:59:26,,hi,,,569,3613,"Crush on Badminton, Flirting with Tennis, Having an affair with Football, 
Forever in love with Cricket.",Bihar | Delhi,1014848393087049728,2018-07-05 12:28:06,FALSE,FALSE,,0,81,FALSE,,38,TRUE,Chandan 🇮🇳,,TilaiyanCKS,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1203214867039023105/KqBKlSy7_normal.jpg,,1207676820704972802,0,FALSE,Twitter for Android,FALSE,0
"@HMOIndia we can understand you are giving long rope to these..let's make sure we tighten the noose as well.
All th… https://t.co/z2U7nBlE7e",2019-12-19 14:59:26,,en,,,34505,63152,"भारतवासी,हिंदू,देशभक्त। देश व धर्म सर्वप्रथम ।Followed by @piyushgoyaloffc","इंद्र्प्रस्थ,भारतवर्ष",2262465697,2013-12-26 7:06:09,FALSE,FALSE,,14,526,FALSE,,1025,TRUE,संदीप बैंसला,,SbBansal86,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1206932668635582464/WHYHaGgm_normal.jpg,,1207676821329915904,0,FALSE,Twitter for Android,FALSE,0
लखनऊ में जो हुआ वह बहुत ही निंदनीय है सरकार को पता था कि 19 दिसंबर को यह होना है फिर भी सरकार ने कोई उचित कदम नहीं… https://t.co/hHTg5XCAqm,2019-12-19 14:59:26,,hi,,,269,295,"~Half Robinhood~

If you always do what you’ve always done, you’ll always get what you’ve always got.","Lucknow, India",922304845528285184,2017-10-23 3:33:05,FALSE,FALSE,,0,42,FALSE,,178,TRUE,Chandra Prakash,,Chandra955454,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1101164571031613440/QUmNdMCp_normal.jpg,,1207676822609117186,0,FALSE,Twitter for Android,FALSE,0
कुछ प्याज के भूखे ~ कुछ प्राण के ~ कुछ पुरे हिंदुस्तान के दिक्कत ये की सारे जाहिल जेहादी गांधीवादी है🤔औऱ सोया हिन्… https://t.co/xaUgilngz4,2019-12-19 14:59:27,,hi,,,15038,2974,,"Palwal, India",1346392507,2013-04-12 9:11:01,FALSE,FALSE,,1,341,FALSE,,1682,TRUE,वशिष्ठ प्रभु,,prabhuvashist1,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1206920876681302016/gKUsvBPs_normal.jpg,,1207676824211402754,0,FALSE,Twitter for Android,FALSE,0
"சங்கிகள் முழுக்க எச்சை பொறுக்கிகள்...

அவர்கள் பரப்புவதை நம்புபவர்கள் மூடர்கள்.
#CAASupport https://t.co/0xAmpwelHn",2019-12-19 14:59:29,,ta,,,5707,3639,உனக்கான  அடையாளம்  தனிமையில்  வீழ்ந்து  கிடப்பதல்ல தனியாக நின்று  போராடி  ஜெயிப்பதுவே ..,,1118174102785650689,2019-04-16 15:27:35,FALSE,FALSE,,0,1583,FALSE,,304,TRUE,sivagsk,,realtechsiva,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1192117924674228224/qnabo4J3_normal.jpg,,1207676834508398598,0,FALSE,Twitter for Android,FALSE,0
"कितनी कब्र खुदवाने का order दीया गफुर..
अब तक 220 जहन्नुम में पहुँच गये है..
 #CAASupport 
जयहिंद 🇮🇳 #LOC… https://t.co/pgaIvPfPoC",2019-12-19 14:59:30,,hi,,,35016,17555,"જય જય ગરવી ગુજરાત... वंदे मातरम,","अहमदाबाद, गुजरात",745235893,2012-08-08 13:50:36,FALSE,FALSE,http://jigneshmehta.wordpress.com,6,781,FALSE,,87,FALSE,Jignesh Mehta 🇮🇳,,_JigneshMehta,TRUE,642D8B,http://pbs.twimg.com/profile_images/1184037700325666816/qh6VlxXZ_normal.jpg,,1207676838673309696,0,FALSE,Twitter for iPhone,FALSE,0
मुलायम सिंह यादव अखिलेश यादव और मायावती आप सभी के बढ़ाई हुए मुसलमान आज पूरे देश को जला रहे हैं क्या इसमें आपके भाई… https://t.co/Q8foKmi2zl,2019-12-19 14:59:32,,hi,,,106,3,Raj Lakshmi Sari and Suit Collection,,1151797926814875649,2019-07-18 10:16:39,FALSE,FALSE,,0,0,FALSE,,50,TRUE,Vinay Kumar,,VinayKu52571971,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1151798202238062592/N2E8AOes_normal.jpg,,1207676846097211392,0,FALSE,Twitter for Android,FALSE,0
"सत्ता की बेचैनी में ये देश को जलाने को भी चल पड़े हैं पर अफसोस कि इनके ये मंसूबे कभी कामयाब नहीं होंगे...
#CAASupport",2019-12-19 14:59:32,,hi,,,3966,50282,"BJP Volunteer ! An Engineer ! Poet ! Followed By Shri @AmitShah Ji, Shri @byadavbjp Ji & other Respected cabinet Ministers & Leaders.",Delhi/Jharkhand,2403047671,2014-03-22 10:03:52,FALSE,FALSE,http://pankajtiwarii.blogspot.in/,45,3719,FALSE,,536,FALSE,Pankaj Tiwarri,,PankajTiwarri,TRUE,0,http://pbs.twimg.com/profile_images/1207228639437213697/3CCAocY2_normal.jpg,,1207676848857124864,0,FALSE,Twitter for Android,FALSE,0
#CAASupport https://t.co/yVbs1d86Cu,2019-12-19 14:59:33,,und,,,99,58,,,1126882977772761088,2019-05-10 16:13:33,FALSE,FALSE,,0,3,FALSE,,46,TRUE,Dinesh,,Dinesh18503287,FALSE,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1207676851637886977,0,FALSE,Twitter for Android,FALSE,0
@manasmitak @Amitava_BJP @Manas_BJP @heitibhaina @pcsarangi @sambitswaraj @DrLekhaShree @The_Chhamu… https://t.co/RY9OHF43aH,2019-12-19 14:59:34,,hi,,,2708,774,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207676854045425664,0,FALSE,Twitter for Android,FALSE,0
#CAASupport,2019-12-19 14:59:35,,und,,,86,74,Interesting person....,,732994248237322240,2016-05-18 18:00:21,FALSE,FALSE,,0,11,FALSE,,3,TRUE,Gourav Sharma,,GouravSharm_a,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/732997392572768260/fluSKspG_normal.jpg,,1207676860131397632,0,FALSE,Twitter Web App,FALSE,0
@Real_Anuj  @TajinderBagga @Saico____Ranaji @Payal_Rohatgi  #CAASupport https://t.co/W7nZqLrKSq,2019-12-19 14:59:35,,und,,,2647,1423,"Proud to be indian 🇮🇳, against caste base reservation,
Jai hind, 🇮🇳🙏
Jai shree Ram 🚩🙏मोदी है तो मुमकिन है

🕉️","Bokaro, Jharkhand",940972294356140033,2017-12-13 15:50:52,FALSE,FALSE,,0,542,FALSE,,465,TRUE,Rohit Ranjan,,RohitRanjan0333,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1196097186305433600/t1xjmgTF_normal.jpg,,1207676860915748864,0,FALSE,Twitter for Android,FALSE,0
"अगर यूनिवर्सिटी के अंदर सुरक्षा कर्मी बिना इज़ाज़त नही घुस सकते

तो देश के अंदर कोई भी घुस जाए हम कैसे बरदाश्त कर… https://t.co/iD2wUnh1D1",2019-12-19 14:59:37,,hi,,,47680,37847,"जिला सहसंयोजक                                                                  

   भाजपा आई टी एवं सोशल मीडिया विभाग, कौशाम्बी"," kaushambi, Uttar Pradesh",879723578081542145,2017-06-27 15:30:20,FALSE,FALSE,https://www.facebook.com/satyam.kesharwani.779205,4,1231,FALSE,,908,TRUE,Satyam Kesharwani 🚩🚩,,im_S_kesharwani,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1198831680942821376/9xiZb0TK_normal.jpg,,1207676867790147586,0,FALSE,Twitter for Android,FALSE,0
"@SaurangVara सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:59:40,,hi,,,2709,775,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207676881903984641,0,FALSE,Twitter for Android,FALSE,0
@BlrCityPolice Thanks for protecting law and order,2019-12-19 14:59:41,,en,,,16089,8793,Nationalist at heart. Love country more than anything else. Allergic to pseudo seculars n presstitutes who have sold themselves to barbarians.,"Bengaluru, India",79483657,2009-10-03 15:16:54,FALSE,FALSE,,5,189,FALSE,,259,FALSE,सत्यमेव जयते,,swaroop1982,TRUE,0,http://pbs.twimg.com/profile_images/797011961498083328/j39INOIk_normal.jpg,,1207676885443985411,0,FALSE,Twitter Web App,FALSE,0
Partially hacked.... Hehe . good one.,2019-12-19 14:59:41,,en,,,2879,85901,"IIT Roorkee Alumnus, Engineer by education, Now Manager by Profession. Cricket fan, reads almost everything. Have opinion on current issues.",Then: Delhi; Now: Bangalore,16694274,2008-10-11 8:14:18,FALSE,FALSE,,33,819,FALSE,,1054,FALSE,Arvind Saraswat,,arvindsaraswat,TRUE,C0DEED,http://pbs.twimg.com/profile_images/835675616/Untitled_normal.jpg,,1207676885796298752,0,FALSE,Twitter for iPad,FALSE,0
#CAASupport,2019-12-19 14:59:43,,und,,,367,343,Vasl which means a union or meeting (typically used in the context of a meeting of lovers).,"New Delhi, India",907054989050241026,2017-09-11 1:35:36,FALSE,FALSE,,1,11,FALSE,,17,TRUE,Saurabh,,theseasonalpoet,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1193799788535398401/tFu_Bz2S_normal.jpg,,1207676892557516802,0,FALSE,Twitter for Android,FALSE,0
"@aajtak कई राजनीति कारण हैं 
लेकिन इसका सीधा अर्थ ये है कि देश के सवाल पर सभी राज्यों के अधिकतम लोग @narendramodi… https://t.co/PVcn80Yt1J",2019-12-19 14:59:45,,hi,,,10990,1490,"खोज में हैं ...When you have pure heart and clear intention, nothing can deter you & nature will support you.",गोरखपुर।,482829940,2012-02-04 10:42:18,FALSE,FALSE,,0,97,FALSE,,111,FALSE,RAJAN SINGH,,rajansinghGKP,FALSE,FFF04D,http://pbs.twimg.com/profile_images/1206932581171617794/MrOuQQLQ_normal.jpg,,1207676902590369795,0,FALSE,Twitter Web App,FALSE,0
"Mulle Desh me aur madam Internet pe Aag failate huye!!

#CAA_NRC #CAASupport #CitizenshipAmmendmentAct",2019-12-19 14:59:46,,hi,,,2511,6876,Cricket| Gurgaon| Jaipur| Kohlified| Engineer| F. R. I. E. N. D. S. forever| Finance| Trades Lover| Chart Reader| Political Debate| Tea|,,2540917064,2014-06-02 7:04:35,FALSE,FALSE,,0,65,FALSE,,477,TRUE,100rab,,BatwadaSaurabh,FALSE,C0DEED,http://pbs.twimg.com/profile_images/1188858730785329155/LtNDLow1_normal.jpg,,1207676903785664512,0,FALSE,Twitter Web App,FALSE,0
"@SwamiBrahmachit सरकार को केवल वोट देकर खाली हो जाना सही नहीं है , राष्ट्रहित में  सड़क पर आना ही पड़ता है ।

#CAASupport",2019-12-19 14:59:46,,hi,,,2710,776,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207676907401203714,0,FALSE,Twitter for Android,FALSE,0
"#IndiaSupportsCAA
#CAASupport 
#ISupportCAA 
शहर में आग लगा के जश्न मनाने वालो,
ये मत भूलना शहर जलने पर 
घर तुम्हारा भी जलेगा ।",2019-12-19 14:59:48,,hi,,,61113,4513,"IHM student | #Nationalist | Member of @BJP4India , @ABVPVoice , @RSSorg |
 Followed by @shehzad_ind | @SuPriyoBabul 
 | @KapilMishra_IND","Mumbai, India",931496946249875457,2017-11-17 12:19:13,FALSE,FALSE,,0,1233,FALSE,,1051,TRUE,#IsupportCAB2019,,PrashantSinghJi,TRUE,F5F8FA,http://pbs.twimg.com/profile_images/1207190763852840963/raulSzdY_normal.jpg,,1207676914091143170,0,FALSE,Twitter for Android,FALSE,0
"Dear friends
 #CAA का बिरोध तो हम सब ने देख लिया 
अब बारी है। #CAA_NRC के Support की बारी। 
कुछ लोग #CAASupport तो… https://t.co/gLVte1W095",2019-12-19 14:59:48,,hi,,,244,111,🙏jai shree ram🙏,"Himachal Pradesh, India",880319555993690113,2017-06-29 6:58:32,FALSE,FALSE,,0,8,FALSE,,53,TRUE,🇮🇳 अमित कूमार 🙏,,SaabSaklania,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1197450989587976192/rR5EJqCw_normal.jpg,,1207676913973649409,0,FALSE,Twitter for Android,FALSE,0
"bhaag bhaag Sher aya sher..
#CAASupport #CitizenshipAmmendmentAct #Section144 #internetshutdown @myogiadityanath",2019-12-19 14:59:48,,hi,,,506,91,|| Proud Indian || Proud Hindu || BJP youth || Civil Engineer || Table Tennis player||,"Gandevi, India",1069116808945385472,2018-12-02 6:31:25,FALSE,FALSE,,0,24,FALSE,,113,TRUE,Gohil Hiren,,gohil_96,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1194692917031362560/wzeGvH_E_normal.jpg,,1207676915299094529,0,FALSE,Twitter for Android,FALSE,0
The latest The Christianity Daily! https://t.co/6qznrzb90i Thanks to @ourchicagotv @helennianias @Gummi_Gal… https://t.co/B02GWIV4TI,2019-12-19 14:59:50,,en,,,3617,29816,"*Awesome Ministry Outreach* Offering an in home, faith base, structured, sober living program, as well as food, clothing, shelter and jobs for those in need",Riverview Fl.,231224425,2010-12-27 23:28:15,FALSE,FALSE,http://AWESOMEMINISTRY.COM,50,1926,FALSE,,4973,FALSE,JODY COX,,AWESOMEMINISTRY,TRUE,20812,http://pbs.twimg.com/profile_images/1886617155/bible_verse_normal.jpg,,1207676924144824321,0,FALSE,Paper.li,FALSE,0
"Itni thand me hum nahane nahi jaate... ye log protest karne chale gaye... kamaal hai... 🤣🤣🤣
#ISupportCAA… https://t.co/oquoTqkWJv",2019-12-19 14:59:51,,hi,,,58,126,INDIAN,India,127434213,2010-03-29 5:30:12,FALSE,FALSE,,0,74,FALSE,,78,FALSE,svrox,,svrox,FALSE,FF6699,http://pbs.twimg.com/profile_images/1101540745427804160/eLyM5nmX_normal.jpg,,1207676924824358912,0,FALSE,Twitter Web App,FALSE,0
"#CAASupport I request government to apply shot at sight if any one try to Target police , government building, vehicles etc",2019-12-19 14:59:51,,en,,,47298,116151,,"Delhi, India",1605819048,2013-07-19 12:39:13,FALSE,FALSE,,7,1223,FALSE,,4911,TRUE,rohit,,rohity359,TRUE,C0DEED,http://pbs.twimg.com/profile_images/1150724041751158784/Ros9WbNX_normal.png,,1207676925944180737,0,FALSE,Twitter for Android,FALSE,0
Islami jihadists can never succeed as they could in other countries.  Learn from 1000yrs of history of bharat . Thi… https://t.co/4diiJvXWTj,2019-12-19 14:59:51,,en,,,23,136,#,"Cochin, India",89219501,2009-11-11 16:18:18,FALSE,FALSE,,0,10,FALSE,,163,FALSE,lawabidingcitizen,,hellofromanand,FALSE,BADFCD,http://pbs.twimg.com/profile_images/996045094896549888/kQRwiJw__normal.jpg,,1207676926204284929,0,FALSE,Twitter for Android,FALSE,0
#CAASupport,2019-12-19 14:59:51,,und,,,188,183,,,907986626650947584,2017-09-13 15:17:36,FALSE,FALSE,,0,10,FALSE,,27,TRUE,Rakesh Jha,,RakeshJ08343375,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1198433742756302849/uYUy2MUI_normal.jpg,,1207676928511098881,0,FALSE,Twitter for Android,FALSE,0
@ThiteShrikant @ravianaspure1 @Dev_Fadnavis @BJP4India @ChDadaPatil @PrakashJavdekar @PravinAlai @TheRSS_Piyussh… https://t.co/X4JGkn0oYb,2019-12-19 14:59:52,,hi,,,2711,777,🚩🚩 Nationalist 🇮🇳 🇮🇳  ।। interested in politics and scientific Technology ।।  and interested in playing cricket  ।। and reading historical books.,,1173819955394969600,2019-09-17 4:45:09,FALSE,FALSE,,0,36,FALSE,,25,TRUE,Kumar Umesh,,UmeshKu15158067,FALSE,F5F8FA,http://pbs.twimg.com/profile_images/1206983703970238464/6idIgV0J_normal.jpg,,1207676930285350912,0,FALSE,Twitter for Android,FALSE,0
देशवासियों आप देख रहे हो न - ये देश जलाने  की कोशिश कर रहे हैं और कांग्रेस इसका खुला समर्थन कर रही है... इस कोंग्रे… https://t.co/S6by4JEQ54,2019-12-19 14:59:53,,hi,,,3966,50283,"BJP Volunteer ! An Engineer ! Poet ! Followed By Shri @AmitShah Ji, Shri @byadavbjp Ji & other Respected cabinet Ministers & Leaders.",Delhi/Jharkhand,2403047671,2014-03-22 10:03:52,FALSE,FALSE,http://pankajtiwarii.blogspot.in/,45,3719,FALSE,,536,FALSE,Pankaj Tiwarri,,PankajTiwarri,TRUE,0,http://pbs.twimg.com/profile_images/1207228639437213697/3CCAocY2_normal.jpg,,1207676933686923266,0,FALSE,Twitter for Android,FALSE,0
